representative	grouped_terms	genes
phosphatase regulator activity	phosphatase regulator activity;protein phosphatase regulator activity	PPP2R2B;SET;PPP1R7;PPP6R2;STYXL1;PPP1R37;CALM2;PABIR1;PPP2R3A;PPP1R8;PPP1R26;PPP2R3B;PPP2R5D;PPP1R2;PPP2R1A;PPP2R5E;PPP1R1C;CALM1;PPP1R16A;CABIN1;PPP1R11;PPP1R12A;LMTK2;PPP3R1;PPP1R12B;PPP2R5C;PPP2R5A;GTF2F1;RCAN3;MGAT5;PHACTR1;DMPK;GNA12;RCAN2;PTPA;PPP1R1A;PPP2R2C;CALM3;TESC
negative regulation of leukocyte cell-cell adhesion	negative regulation of leukocyte cell-cell adhesion;negative regulation of T cell activation	IHH;BMP4;LRRC32;HLA-E;PLA2G5;TIGIT;RC3H1;IL20RB;CRTAM;CCL28;TNFRSF14;LAX1;ARG1;CTLA4;CXCL12;LAG3;IRF1;VSIR;PELI1;PLA2G2D;SPN;PLA2G2A;CBFB;HLX;CD74;TBX21;RIPOR2;MDK;CCL21;BCL6;TWSG1;RUNX3;GLI3;PDCD1LG2;SMAD7;BTN2A2;HLA-DRB1;HMGB1;CD300A;ADORA2A;ZC3H8;CD80;LGALS9;KLF4;GPNMB;PLA2G2F;ANXA1
endothelial cell proliferation	endothelial cell proliferation;regulation of endothelial cell proliferation	PROK1;ARNT;ANG;BMP4;ECM1;TGFBR1;PLCG1;BMP6;THBS4;COL8A1;AKT3;COL8A2;JCAD;ITGA4;PRKD2;MMRN2;SULF1;EGFL7;SP1;VEGFC;CXCL12;SPARC;TNF;FLT1;RGCC;MMP14;CD34;DLL4;COL4A3;SCG2;VEGFD;EPHA2;SIRT1;MDK;PRKX;ITGB1BP1;PPP1R16B;LIPA;CCR3;ACVRL1;CCL24;PIK3CD;KDR;GHRL;GATA2;NRP1;PTPRM;PRL;FGFR1;LOXL2
mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial respiratory chain complex III;respiratory chain complex III	UQCRQ;UQCR10;UQCRFS1P1;UQCRH;UQCRC2;UQCRFS1;UQCC3;CYC1;UQCRC1;CYCS;UQCR11;UQCRB;BCS1L
nucleoside bisphosphate biosynthetic process	nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process	ELOVL3;PDHX;PPCS;ACSL6;DCAKD;ACSS2;ACSL3;PPT2;PDHB;ACAT1;PDHA1;ELOVL5;PANK4;ELOVL6;TECR;MPC2;ACACA;ACSS1;ACSL4
epithelial cell proliferation	epithelial cell proliferation;regulation of epithelial cell proliferation	PROK1;IHH;ARNT;ANG;SERPINF1;BMP4;SFRP2;ECM1;NODAL;TGFBR1;PLCG1;BMP6;NR1D1;THBS4;COL8A1;AKT3;SULF2;DLX5;LAMB1;COL8A2;JCAD;ITGA4;TGM1;PRKD2;HDAC6;NOTCH2;NFKBIZ;IFT52;FAP;MMRN2;PSEN1;NKX6-1;RUNX2;SULF1;TGFBR3;ATP7A;EGFL7;LGR4;SP1;CCL5;VEGFC;CXCL12;SPARC;RBPJ;IGFBP3;TNF;FLT1;RGCC;CASK;MMP14;CD34;DRD2;DLL4;COL4A3;JAML;GPBAR1;SCG2;VEGFD;HES1;WDR48;CCN3;HLX;IRS2;TNFSF11;TCF7L2;EPHA2;SIRT1;ZFP36;CDKN1C;MDK;TGFB1;BCL2L1;PRKX;PTN;SAV1;ITGB1BP1;PPP1R16B;KDM5B;GPC3;NUPR1;IGFBP4;EGFR;CDKN2B;LGR5;KRT4;LIPA;ZEB1;CCR3;BAX;ACVRL1;ZFP36L1;BTK;RUNX3;CCL24;ODAM;GLI1;PIK3CD;TP63;KDR;GHRL;SIDT2;GATA2;STAT6;CDKN1B;ITGB3BP;NRP1;PTPRM;CRNN;PRL;STK4
interleukin-1 beta production	interleukin-1 beta production;regulation of interleukin-1 beta production;interleukin-1 production;regulation of interleukin-1 production	F2R;F2RL1;AIM2;CASP8;NLRP1;CCL3;FOXP1;TLR6;ACP5;CARD16;ELF4;EGR1;TNF;TLR4;CX3CL1;PYCARD;PML;USP50;GBP5;GHRL;MYD88;CASP1;GIT1;AGER;ORM1;TNFAIP3;NOD1;RELA;JAK2;IL16;IGHD;NR1H4;HMGB1
protein insertion into ER membrane by stop-transfer membrane-anchor sequence	protein insertion into ER membrane by stop-transfer membrane-anchor sequence;EMC complex	EMC7;EMC4;WNK1;EMC9;EMC8;EMC2;EMC1;EMC10;EMC6;EMC3
ubiquinone biosynthetic process	ubiquinone biosynthetic process;quinone biosynthetic process;ubiquinone metabolic process	COQ6;NDUFA9;COQ9;COQ8B;COQ7;COQ3;COQ8A;PDSS2;COQ5;ADCK2;COQ2;UBIAD1;NQO1
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	LTBP2;FMOD;BMP4;SFRP2;COMP;NODAL;TGFBR1;BMP6;GDF15;LRRC32;HTRA1;HTRA3;UCMA;LOX;DLX5;HTRA4;ITGB5;LPXN;ZNF451;ASPN;SKOR1;SKI;NOTCH2;SPRY1;SFRP4;LTBP1;SKIL;PCSK6;LEF1;RUNX2;SULF1;PDCD4;TGFBR3;SMURF1;CRIM1;CHRD;CCN1;NBL1;MAPK3;FSTL1;LRP1;DDX5;ENG;EGR1;RBPJ;SMPD3;ATF2;DACT2;SMAD9;FBN1;TMPRSS6;GLCE;SOST;GDF3;CRB2;SPTBN1;HES1;CCN3;GDF10;SORL1;TMEM100;TGFB1I1;ARID4A;FSTL3;SIRT1;CDKN1C;TGFB1;SUDS3;WWTR1;SIN3A;RGMA;OGT;GPC3;PML;CDKN2B;ZEB1;TWSG1;ACVRL1;ING1;GLG1;CHRDL2;SMAD2;NUMA1;ID1;KDR;LRP2;AKAP4;APPL2;NEO1;ARID4B;CHRDL1;LTBP4;SPRED2;SMAD7;ZNF423;SAP30L;FUT8;SMAD4;VWC2L;INHBB;LATS1;CTDSPL2
protein methylation	protein methylation;protein alkylation	ICMT;PRMT7;ANTKMT;N6AMT1;SETD3;ETF1;ETFBKMT;PRMT5;NTMT1;CSKMT;EEF1AKMT1;METTL23;EEF2KMT;PRMT6;NTMT2;FAM98B;METTL21EP;SNRPD3;PRMT1;LCMT1;METTL22;PCMT1;GSPT1;METTL21A;FAM98A;NDUFAF7
regulation of leukocyte mediated immunity	regulation of leukocyte mediated immunity;regulation of lymphocyte mediated immunity	F2RL1;HLA-E;KLRD1;CR2;IL20RB;GAB2;RIPK3;HLA-C;CRTAM;STXBP1;DNASE1L3;TLR9;ARG1;LAG3;LAMP1;C3;SLAMF6;STAP1;CD1C;ATAD5;MICB;SPN;TNF;TLR4;AHR;TRAF6;NCR1;RAC2;CLC;C4BPA;TBX21;PLA2G3;TGFB1;LTA;IL18RAP;STAT5B;CD177;BST2;MR1;ZBTB1;KLRB1;HLA-DRA;BCL6;SVEP1;CD96;IL7R;CD1D;IL27RA;BTK;NCR3;IL13RA2;GATA2;KMT5B;STAT6;VAV1;PTPRC;FGR;KLRK1;SH2D1B;SMAD7;RIF1;AGER;IL18;SH2D1A;HLA-DRB1;CD46;HMGB1;KLRC3;CD300A;HLA-F;KLRC2;B2M;CD80;RAET1E;C4BPB;SYK;FCGR2B;LGALS9;ULBP1;KIR2DL4;CD28;HLA-A;PIK3R6;TICAM2;MALT1;STX7;ARID5A;HLA-B;SLAMF1;HLA-H
voltage-gated channel activity	voltage-gated channel activity;voltage-gated monoatomic ion channel activity;voltage-gated monoatomic cation channel activity	ABCC8;KCNS2;CACNA1A;CACNG4;NCS1;KCNN1;CACNA1G;KCNJ8;RYR1;CACNG7;GRIN3A;KCNJ11;GRIN1;KCNE1;KCNG2;VDAC2;CLCNKA;VDAC3;CACNA1D;KCNH3;CACNG6;KCNJ3;KCNJ5;KCNS1;KCNA2;SCN2B;CLCN4;HCN4;KCNK13;CLCN2;KCNA6;KCNA7;KCNK1;VDAC1;KCNQ5;KCNA1;SNAP25;KCNH2;KCNE5;KCNA5;KCNC3;ITGAV;CATSPER1;KCNQ1;KCNIP2;KCNN2;KCNA3;CACNA2D3;CACNA2D2;CLCN3;HVCN1;KCNK12;CLCNKB;HCN1;KCNH7;KCNJ12;KCNF1
negative regulation of leukocyte activation	negative regulation of leukocyte activation;negative regulation of lymphocyte activation	TNFRSF13B;IHH;BMP4;CNR2;NR1D1;LRRC32;HLA-E;TBC1D10C;PLA2G5;SYT11;FBXO7;TIGIT;RC3H1;IL20RB;CRTAM;TNFRSF14;LAX1;INPP5D;CST7;ARG1;CTLA4;LAG3;IRF1;PGLYRP1;VSIR;PELI1;PLA2G2D;SPN;PLA2G2A;CBFB;BANK1;HLX;CD74;TBX21;RIPOR2;MDK;AXL;BCL6;TWSG1;BTK;RUNX3;ATM;GLI3;PDCD1LG2;PTPRC;FGR;FER;SMAD7;MERTK;CD200;BTN2A2;HLA-DRB1;HMGB1;TNFAIP3;CD300A;ADORA2A;ZC3H8;ADGRF5;CD80;FCGR2B;LGALS9;PKN1;GPNMB;PLA2G2F;MILR1;ANXA1
response to chemokine	response to chemokine;cellular response to chemokine;chemokine-mediated signaling pathway	CXCL13;CXCR4;ACKR2;CMKLR1;CCL4;LOX;CCL3;EDN1;ACKR3;CCL5;CXCL12;SLIT2;CX3CL1;CCL22;LRCH1;CCL3L3;CXCL10;CXCR3;CXCR1;RIPOR2;CXCL9;CCL21;THPO;PADI2;CCR3;CCL24;ACKR4;FOXC1;CCR6;CXCR2;XCL2
RNA 5'-end processing	RNA 5'-end processing;ncRNA 5'-end processing	TRMT10C;NOP14;HSD17B10;POP1;POP5;POP4;PRORP;NOP9;SSB;POP7;TBL3;PNPT1;UTP20;RPP30;RPP40;RPP25L
regulation of protein localization to chromosome, telomeric region	regulation of protein localization to chromosome, telomeric region;positive regulation of protein localization to chromosome, telomeric region;positive regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to telomere;protein localization to nuclear body;protein localization to Cajal body;regulation of establishment of protein localization to chromosome	GNL3L;WRAP53;MACROH2A1;TERF1;CCT3;CCT2;CCT4;CCT5;GNL3;CCT6A;DKC1;CCT7;CCT8;LARP7
protein serine/threonine phosphatase complex	protein serine/threonine phosphatase complex;phosphatase complex	PPP1CA;PPP2R2B;PPP2CB;PPP1R3C;PPP1R3D;PPP1R3F;PPP2R3A;CTDNEP1;WDR82;PPP2R3B;PPP2R5D;PPP2R1A;PPP2R5E;TOX4;PDPR;PPP1R12A;PPP3R1;PPP2R5C;PPP2R5A;PPP2CA;PTPA;PPP1R3G;PPP2R2C;PPP1CC
T cell differentiation involved in immune response	T cell differentiation involved in immune response;alpha-beta T cell activation involved in immune response;alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell differentiation;T-helper cell differentiation;CD4-positive, alpha-beta T cell differentiation involved in immune response	LY9;RORA;KMT2A;RC3H1;NFKBIZ;FOXP1;EOMES;LEF1;ATP7A;SLAMF6;SPN;PCK1;BATF;TSC1;HLX;TBX21;NFKBID;HLA-DRA;BCL6;STAT6;SMAD7;IL18;TMEM98;HLA-DRB1;CD46;HMGB1;RARA;BRD2;CD80;LGALS9;PTGER4;ANXA1;MALT1;CLEC4D;ASCL2;PDP2;SEMA4A;STAT4;ZC3H12A;IL2RG;PLA2G2D;CBFB;RUNX3;SH3RF1;SASH3;SOCS1
tissue homeostasis	tissue homeostasis;anatomical structure homeostasis	F2R;IHH;NOX4;TJP3;COMP;BCL2;KMT2A;CTSK;GPR55;AKT3;IL20RB;NFKBIZ;MUC4;CNGB1;NT5E;CSF1;ACP5;CYTL1;TLR9;INPP5D;NPHP3;PIWIL4;VPS13B;CCN2;VPS54;APBB2;PECAM1;TLR4;CD34;TRAF6;CRB2;CCDC66;NANOS1;USP45;RAC2;ACTG1;TNFSF11;LCA5;IL10RA;WWTR1;LAMA2;NAGLU;EGFR;MUC13;MUC2;LIPA;BAX;POC1B;FOXC1;ERCC6;GATA2;LDB2;S1PR1;TCIRG1;P2RX4;ESAM;CRACD;SLC2A1;JAM3;MBP;ALPL;DCSTAMP;TFF3;COL14A1;PLEKHM1;MUC6;NFIB;TNFAIP3;LRRK1;CDH23;ERRFI1
G protein-coupled chemoattractant receptor activity	G protein-coupled chemoattractant receptor activity;chemokine receptor activity;C-C chemokine receptor activity	CXCR4;ACKR2;CMKLR1;ACKR3;CXCR3;CXCR1;CCR3;ACKR4;CCR6;CXCR2;CCRL2;GPR35;CCR4;CCR5;CCR7
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	COX7A2L;COX5B;COX6A2;COX7A1;UQCRC2;UQCRFS1;COX4I1;COX6B1;COX5A;COX8A;COX7C;COX7B;COX6C;NDUFA4;COA6
IMP biosynthetic process	IMP biosynthetic process;IMP metabolic process	ADSL;APRT;PPAT;ATIC;HPRT1;PAICS;GART;PFAS;AMPD3;NT5C1A;ADSS1
regulation of cell killing	regulation of cell killing;regulation of leukocyte mediated cytotoxicity	F2RL1;HLA-E;CFH;CD5L;KLRD1;RIPK3;HLA-C;CRTAM;DNASE1L3;ARG1;LAG3;LAMP1;SLAMF6;STAP1;CD1C;MICB;NCR1;TGFB1;IL18RAP;STAT5B;MR1;KLRB1;HLA-DRA;IL7R;CD1D;NCR3;VAV1;PTPRC;KLRK1;MAPK8;AGER;PRF1;SH2D1A;HLA-DRB1;KLRC3;HLA-F;KLRC2;B2M;RAET1E;SYK;FCGR2B;LGALS9;ULBP1;KIR2DL4;HLA-A;PIK3R6;STX7;HLA-B;HLA-H
pulmonary valve development	pulmonary valve development;pulmonary valve morphogenesis	BMP4;HEY1;HEYL;NOTCH2;ADAMTS5;RBPJ;HEY2;SLIT2;SMAD2;NFATC1;JAG1;ROBO1;TGFB2;TNFRSF1A
fatty acid beta-oxidation	fatty acid beta-oxidation;fatty acid oxidation;lipid oxidation	PEX2;ACAD10;ETFDH;HSD17B10;GCDH;IRS1;HADHA;CROT;HADHB;CNR1;ACAA2;ECI1;HSD17B4;ETFBKMT;ECHS1;AUH;CRAT;ADIPOQ;ETFB;ACOXL;MCAT;LEP;HADH;ABCD2;EHHADH;ECHDC1;ETFA;LONP2;ACAT1;MTLN;PEX7;DECR1;ACADM;ACOX1;ECI2;IVD;CPT2;ABCD1;ACAA1;PPARD;AMACR;AKT2;PEX5;ACOT8;ABCD3;HACL1;KLHL25;FMO4;SIRT4;NR4A3;PHYH;PEX13
regulation of actin polymerization or depolymerization	regulation of actin polymerization or depolymerization;regulation of actin filament length	CYRIA;F2RL1;GSN;ALOX15;TMSB4X;CARMIL2;TMOD3;PLEKHH2;CDC42EP5;CTTN;SWAP70;TENM1;NCK1;TMSB15A;FCHSD1;ELN;ADD3;C15orf62;CXCL12;EPS8;TMOD4;SLIT2;ARPC5;VIL1;KANK3;NPHS1;SPTBN1;SCIN;CYFIP1;DAAM2;LIMA1;SPTBN2;TMSB15B;PYCARD;FCHSD2;SNX9;CCL21;CCL24;ADD1;PIK3CA;CDC42EP1;BAIAP2L2;BAIAP2L1;FER;ESAM;PREX1;CRACD;VILL;SSH3;PAK3;LATS1;RICTOR;MYO3B
atrial cardiac muscle cell action potential	atrial cardiac muscle cell action potential;atrial cardiac muscle cell to AV node cell signaling;atrial cardiac muscle cell to AV node cell communication	ANK2;KCNJ3;KCNJ5;KCNE5;KCNA5;KCNQ1;KCNN2
protein transmembrane transporter activity	protein transmembrane transporter activity;protein transporter activity;macromolecule transmembrane transporter activity	SEC61G;TOMM20;TOMM22;TIMM23;TOMM70;PEX10;TIMM17A;SEC61A2;TIMM17B;PEX14;TOMM40;TOMM40L;TIMM22;PEX13;TIMM8B;TIMM29;ABCC5
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	LTBP2;PENK;FMOD;NODAL;TGFBR1;KMT2A;GDF15;LRRC32;CTSK;HTRA1;HTRA3;LOX;HTRA4;CLEC3B;APAF1;ITGB5;LPXN;ZNF451;ASPN;SKI;ZFP36L2;WNT4;NFKBIZ;SPRY1;WNT10A;LTBP1;SKIL;EDN1;TGFBR3;DDR2;SMURF1;ENG;SMAD9;FBN1;HYAL2;GDF10;TGFB1I1;ARID4A;SIRT1;CDKN1C;TGFB1;SUDS3;SOX6;SIN3A;OGT;PDGFD;PML;CDKN2B;ZEB1;FYN;MXRA5;TWSG1;ACVRL1;ZFP36L1;EPB41L5;ING1;GLG1;RUNX3;SMAD2;ZFHX3;ID1;PDE2A;APPL2;COL1A1;ARID4B;LTBP4;SPRED2;SMAD7;DCSTAMP;SAP30L;FUT8;SMAD4;LATS1;MAPK7;DNM3OS;NFATC1;COL1A2;CILP;IL17RD;SOX9;COL3A1;FOS;JUN;SPRY2;TP53
regulation of adaptive immune response	regulation of adaptive immune response;regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	ALOX15;HLA-E;KLRD1;CR2;RC3H1;IL20RB;RIPK3;HLA-C;NFKBIZ;TNFRSF14;ARG1;CD4;IRF1;C3;CD1C;ATAD5;MICB;SPN;TNF;BATF;AHR;TRAF6;HLX;CLC;C4BPA;TBX21;SIRT1;TGFB1;LTA;PYCARD;MR1;ZBTB1;NFKBID;SKAP1;HLA-DRA;BCL6;SVEP1;IL7R;CD1D;IL27RA;BTK;PLA2G4A;ADA;KMT5B;STAT6;PTPRC;TRIM27;SMAD7;RIF1;AGER;IL18;HLA-DRB1;CD46;HMGB1;ADCY7;TNFAIP3;BRD2;HLA-F;JAK2;B2M;CD80;RAET1E;IRF7;C4BPB;FCGR2B;PKN1;ULBP1;CD28;ANXA1;PRKCQ;HLA-A;MALT1;STX7;ARID5A;HLA-B;TNFSF13B;SLAMF1;ASCL2;HLA-H;TYK2;HFE;SASH3;IL1B;MICA;KLRC1;ZC3H12A;APLF
membrane repolarization during cardiac muscle cell action potential	membrane repolarization during cardiac muscle cell action potential;membrane repolarization during action potential	NOS1AP;KCNJ8;KCNE1;KCNJ3;KCNJ5;SCN2B;ATP1B1;KCNH2;KCNE5;KCNA5;ATP1A1;KCNQ1;KCNIP2;KCNN2;YWHAE;KCNA1
CD4-positive, alpha-beta T cell activation	CD4-positive, alpha-beta T cell activation;CD4-positive, alpha-beta T cell differentiation	LY9;RORA;KMT2A;CARD11;RC3H1;NFKBIZ;FOXP1;LEF1;IL2RG;ATP7A;VSIR;PLA2G2D;SLAMF6;SPN;BATF;CBFB;HLX;TBX21;CD3E;NFKBID;HLA-DRA;BCL6;TWSG1;RUNX3;STAT6;TCIRG1;SMAD7;AGER;IL18;TMEM98;HLA-DRB1;HMGB1;RARA;BRD2;CD80;SH3RF1;LGALS9;PTGER4;CD28;ANXA1;PRKCQ;MALT1;ASCL2;PDP2;NKG7;SASH3;SOCS1;SEMA4A;STAT4;ZC3H12A
proton-transporting ATP synthase complex, coupling factor F(o)	proton-transporting ATP synthase complex, coupling factor F(o);mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ATP5PD;ATP5ME;ATP5PB;ATP5PO;ATP5PF;ATP5MG;ATP5MF;ATP5MC1;ATP5MC2;ATP5MC3;DMAC2L
negative regulation of lymphocyte mediated immunity	negative regulation of lymphocyte mediated immunity;negative regulation of leukocyte mediated immunity	HLA-E;KLRD1;CR2;IL20RB;ARG1;SPN;AHR;C4BPA;TBX21;TGFB1;BCL6;SVEP1;CD96;IL7R;PTPRC;SMAD7;CD46;HLA-F;CD80;C4BPB;FCGR2B;LGALS9;KIR2DL4;HLA-A;HLA-B;SLAMF1;HFE;MICA;KLRC1;BST2;IL13RA2;CD300A;CD84
chemotaxis	chemotaxis;taxis	CXCL13;CXCR4;F2RL1;ACKR2;BMP4;CXCL14;CNR2;CMKLR1;CCL4;THBS4;LOX;TMSB4X;CMTM3;MMP2;IL16;ITGA1;CCL3;PRKD2;VAV3;HDAC6;SWAP70;CCL28;PDGFA;CSF1;EDN1;LEF1;TPBG;CCN1;NBL1;CMTM8;ACKR3;CCL5;MAPK3;VEGFC;CXCL12;S100A4;STAP1;GPSM3;SPN;SLIT2;FLT1;STX3;CX3CL1;TRPV4;CCL22;JAML;SCG2;VEGFD;ENPP2;ANOS1;CCL3L3;SEMA3G;RAC2;CCN3;SMOC2;ITGA9;CXCL10;TNFSF11;CXCR3;EPHA2;CD74;CXCR1;RIPOR2;MDK;TGFB1;NUP85;PTN;DPP4;LYST;HBEGF;CXCL9;PDGFRB;CCL21;PDGFD;NOVA2;LPAR1;PADI2;S100A12;CCR3;DEFB1;BST1;CORO1B;CCL24;PIK3CD;BIN2;ACKR4;ECSCR;KDR;S1PR1;CCR6;CXCR2;ELANE;VAV1;XCL2;PTPRJ;KLRK1;CXCL16;NRP1;FGF18;P2RX4;FER;RHOG;NEDD9;PREX1;FGFR1;CKLF;RPS19;MMP28;JAM3;NRP2;SEMA3C;AGER;SEMA4C;ROBO3;DEFB124;MOSPD2;CMTM1;HMGB1
positive regulation of cell killing	positive regulation of cell killing;positive regulation of leukocyte mediated cytotoxicity	F2RL1;HLA-E;CD5L;KLRD1;HLA-C;CRTAM;ARG1;LAG3;LAMP1;SLAMF6;STAP1;CD1C;MICB;IL18RAP;STAT5B;MR1;HLA-DRA;CD1D;NCR3;VAV1;PTPRC;KLRK1;MAPK8;PRF1;SH2D1A;HLA-DRB1;KLRC3;HLA-F;KLRC2;B2M;RAET1E;SYK;ULBP1;HLA-A;STX7;HLA-B;HLA-H;HFE;MICA;KLRC1;TYROBP;CD1B;AP1G1;CD226
peptidyl-threonine phosphorylation	peptidyl-threonine phosphorylation;peptidyl-threonine modification	ACVR1B;UBE2K;CDK5;PRKDC;PPP2R5D;WNK1;CSNK2A3;CAB39;CALM1;TNKS;CEMIP;CSNK2A1;LMTK2;STK11;DYRK4;EIF4G1;MARK2;GSK3B;TTC36;EGF;MYLK2;MAP3K10;CADM4;CAMK2A;DMTN;STK39;TTBK1;HIPK4;CALM3;NLK;RPTOR;GALNT1;CDC42BPG;SPHK1;GALNT16;CALM2;GALNT2
multivesicular body organization	multivesicular body organization;multivesicular body assembly;late endosome to vacuole transport	TSG101;CHMP1B;VPS37D;HGS;CHMP2A;CHMP3;SNF8;RAB11A;CHMP7;CHMP4B;VPS25;VPS37A;STAM;RAB27A;CHMP6;VTA1;VPS37B;CHMP4C;BECN1;PIK3R4
MHC class II protein complex	MHC class II protein complex;MHC class II protein complex assembly;peptide antigen assembly with MHC class II protein complex	HLA-DPB1;HLA-DMA;HLA-DQB2;CD74;HLA-DPA1;HLA-DOA;HLA-DMB;HLA-DRA;HLA-DQA1;HLA-DRB1;B2M;HLA-DQA2;HLA-DOB;HLA-DQB1
neutrophil migration	neutrophil migration;granulocyte migration	CXCL13;XG;CCL4;THBS4;IRAK4;ITGA1;CCL3;VAV3;EDN1;EMP2;CCL5;IL1A;MCOLN2;PECAM1;SLIT2;CX3CL1;CCL22;JAML;CCL3L3;RAC2;ITGA9;CXCL10;CD74;CXCR1;RIPOR2;MDK;CD177;DPP4;CXCL9;CCL21;S100A12;BST1;CCL24;PIK3CD;CXCR2;VAV1;XCL2;MYD88;PREX1;FUT4;CKLF;JAM3;CMKLR1;CSF1;MAPK3;TRPV4;SCG2;EPX;MOSPD2
neuron to neuron synapse	neuron to neuron synapse;postsynaptic density;asymmetric synapse;postsynaptic specialization	GRIP1;GRIK4;EFNB3;HNRNPH2;NPTN;CACNG4;EEF2K;NCS1;GRM1;LIN7A;DLG4;LRRTM3;PAK2;ATP1B2;CACNG7;EPHA4;EGLN1;GPER1;NRCAM;OPRD1;SAMD14;GRIN3A;ARF1;LRRC7;MPP2;GRIN1;RTN3;PDE4B;TNIK;RGS7BP;SLC8A2;DTNBP1;LZTS3;SORCS3;PHB2;GRIK1;CDK5;GRIA2;CADM1;GPHN;CAP2;NECTIN1;ATP1A3;CTNND2;ABHD17B;ADD2;LRRC4B;SLC16A7;HOMER1;IGSF9B;GNG3;SLITRK1;NSF;GRIK3;DCC;SLITRK3;SLC1A1;SLC30A3;CHD4;MAP1B;PLXNA4;ERBB4;PCBP1;PRKCG;CHRM2;SHANK2;DNAJC6;PPP3R1;SCRIB;SHISA7;SH3GL3;CALCA;FBXO45;P2RY1;PRNP;ROGDI;ATP1A1;DNM2;BSN;PRKCZ;INSYN1;DAGLA;ARHGAP44;PPP1R9A;SLC39A3;AURKA;CRIPT;PRKN;GRIK2;RTN1;PAK6;LRFN1;SEMA4B;LRFN5;GRIK5;ABHD17C;PSD;PRKAR1B;PCLO;CAMK2A;DMTN;ADORA1;ZDHHC2;MAL2;SYT9;SYN1;CHRM1;RNF10;MAPK8IP2;SYT7;FAM81A;HOMER2;DLG2;CHRNA3;ATP2B2;NEFH;SYNDIG1;SYT1;GRIA3;SRCIN1;ITGB1;EIF3A;NCK2;BCR;PICK1;C1QL1;TANC1;GRIN2B;GRIN2A;IGSF11;ARFGEF2;ABHD17A;PDLIM5;GABRA5;LRRTM1;LHFPL4;CHRNA1;CHRNB1;GLRB;CDH10;CHRND;GABRB1;GABRA4
neurotransmitter secretion	neurotransmitter secretion;signal release from synapse	RIMS3;PDZD11;PRKCG;DYSF;SV2B;SNAP25;SCRIB;SNAP29;SEPTIN5;FBXO45;P2RY1;SNAPIN;RAB3GAP1;RAB3A;PREPL;DNAJC5;CSPG5;PRKN;CPLX2;PFN2;GRIK5;SNPH;PCLO;CAMK2A;SNAP47;SYT9;SYN1;SLC18A3;SYT7;CHRNA3;CHRNB4;SYT1;SV2C
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	ELMO1;RASA4B;HPS4;PLCG1;TBC1D2B;RGPD3;RHOH;TBC1D10C;RGL4;ARHGDIB;DOCK11;ARHGAP11A;RIN2;RGL3;RASAL3;TBC1D20;ASAP2;VAV3;TAGAP;SWAP70;TBC1D3E;TBC1D12;FGD4;ARHGAP6;PLCE1;STXBP5;LRRK2;RASGEF1B;PLXNB1;WNT11;CCDC88C;RAB3IL1;ARHGAP32;SIPA1L1;ARHGAP1;ARHGAP45;GNAQ;FAM13A;ARHGEF1;TBC1D10A;SH3BP5;DOCK1;ARHGAP25;IQGAP1;GMIP;CYTH2;TBC1D8;GPSM3;AGAP4;SLIT2;ACAP2;CDC42SE1;ARHGEF10;RGPD8;RIC1;DOCK5;TBC1D15;SLC38A9;ARHGEF28;CYTH3;IQSEC2;AGAP9;PREX2;EPS8L2;FGD5;STARD8;ARHGAP11B;DOCK9;OPHN1;SYNGAP1;TBC1D9B;ITGB1BP1;DOCK6;DENND3;ARHGAP8;RAPGEF4;ITSN2;SBF2;RGPD2;DEF6;CHN2;SYDE1;DENND1C;CYTH1;RASA4;AGAP2;SRGAP2;KIAA1755;RAPGEF3;VAV1;DENND4C;FGD3;NRP1;RP2;DENND6A;PREX1;ACAP1;ARAP2;GNA13;PSD2;GIT1;ARHGEF33;RASA2;ARHGAP19;RGL1;ARHGEF15;RPGR;ARHGAP22;MCF2;HPS1;PTGIR;ARHGEF19;DENND11;ARHGEF3;DENND2A;RIN1;ERRFI1;IQGAP2;SIPA1;MYO9A;RAPGEFL1;KRIT1;PSD4;SH2D3C;PLCD4;GAPVD1;RGS8;ARHGEF6;JUN;ARHGAP36;RGS16;ARHGEF5;CDC42EP2;HACD3;ARHGAP29;TBC1D2;ADGRB3;AGAP11;ALS2CL;RGS18;RAPGEF1;DENND2C;RGS1;P2RY12;OCRL;DOCK8;ARHGAP33;RGPD1;HTR2B;EIF2B5;ARHGAP21;ARHGAP30;FARP1;GDI1;GRIPAP1;RALGAPA1;RGS10;SESN2;WDR41;TBCK;ARHGEF18;DOCK2;RGL2;IQGAP3;SMAP2;SPATA13;ARHGAP12;ARHGAP15
