representative	grouped_terms	genes
regulation of leukocyte differentiation	regulation of leukocyte differentiation;regulation of hemopoiesis	APCS;PF4;FCRL3;IHH;CRTAM;HLX;TBX21;FSTL3;BMP4;VSIR;TNFSF9;TLR9;BATF;IRF7;IRF1;CARD11;PCK1;ADAM8;IL2RG;TGFB1;LAG3;VNN1;TAL1;TRAF6;RIPK1;GPR55;CARTPT;CSF1;FBXW7;LILRB3;NOTCH2;ZNF683;SMARCD1;RC3H1;NFKBID;PIK3R6;BRD2;TFE3;FOXP1;EVI2B;RHOH;NFKBIZ;DCSTAMP;GPR137B;PGLYRP1;LEF1;ADA;RARA;KAT2A;GAS6;BCL6;FBXO7;GLI2;TNF;ACIN1;ZAP70;IL15RA;RAG1;LGALS9;INPP5D;RUNX3;IL23A;TLR4;SHB;PLA2G3;NFAM1;CD4;SLC4A2;AGER;IL7;GLI3;METTL3;SASH3;PTPRC;ZC3H12A;CEBPB;CBFB;ERFE;SMAD7;SOCS1;FOXO3;PIAS3;ITPKB;LTF;CD101;IL34;ZBTB16;CD83;ZFP36L2;GATA2;SART1;SPI1;ANXA1;CD2;SYK;JUNB;TNFSF11;PTPN6;GPR68;IL27;TYROBP;ABL1;BGLAP;RUNX1;MALT1;IL18;IRF4;ZMIZ1;SMARCB1;SPINK5;IL12RB1;ACTB;SMARCD2;PPP2R3C;TCF7;CD27;CCL3;AXL;ZBTB1;CASP8;ZC3H8;LILRB4;FOS;ARID2;FCGR2B;IL4R;MMP14;ID2;RASSF2;BTK;JAK3;CSF3R;ARNT;IL17D;LOX;ING5;ISG15;BRD1;HOXA9;HSPA1A;P4HTM;PTN;RARG;THPO;NFKBIA;MEAF6;H4C8;BRPF1;JAG1;ANKRD54;KAT6A;SCIN;ZFP36;HSPA1B;CEBPA;LDB1;MYSM1;RBM15;FAXDC2;HOXA5;H4C5
metaphase chromosome alignment	metaphase chromosome alignment;chromosome localization;establishment of chromosome localization	CHAMP1;CHMP1B;CHMP5;NEK2;CENPF;ANKRD53;BIRC5;SPDL1;ABRAXAS1;TRAPPC12;KAT2B;APC;BECN1;TTL;CHMP2B;KIFC1;KIF22;ABRAXAS2;NSL1;FAM83D;CENPQ;RB1;SPC24;MLH1;CHMP6;KNSTRN;CENPE;CDC23;CDCA5;AURKC;SGO1;ZWINT;KNL1;SKA2;CHMP4B;ZW10;NUP62;KIF2C;MAPRE1;CHMP3;CCNB1;CUL3;RMDN1;RACGAP1;ZWILCH;ECT2;KPNB1;CDC42;RAB11A;CHMP4C;NUP98;UBE2B;DLGAP5;TERF1;ACTR2;ACTR3
cellular response to tumor necrosis factor	cellular response to tumor necrosis factor;response to tumor necrosis factor	EDA2R;F2RL1;TNFRSF17;CARD14;APOA1;CCL8;CARD16;CCL24;TNFRSF14;CD58;RORA;TRAF1;PCK1;GBP3;NR1D1;MAPK3;TRAF6;RIPK1;MMP8;GBP2;CPNE1;HES1;AIM2;MIB2;CCL5;SMPD4;PYCARD;CTSK;NR1H4;SPPL2B;FOXP1;TMSB4X;FAS;GPS2;DCSTAMP;IKBKB;GBP1;CD70;GSDME;KAT2A;CASP1;FABP4;GAS6;TNF;MAP3K5;NFATC1;RELA;PIAS4;SMPD3;BIRC7;XCL2;TANK;TRAF2;NFE2L2;CASP4;HSPA1A;TNFRSF18;CACTIN;HYAL2;CHI3L1;CCL4;NFKBIA;NAIP;SIRT1;BIRC3;INPP5K;ZC3H12A;CCL20;ARHGEF2;TRADD;KLF2;FOXO3;TNFRSF4;DAB2IP;PIAS3;CX3CR1;ZFP36L2;ST18;SYK;TNFSF11;CCL16;GSTP1;ZFP36;TNFAIP3;DICER1;SHARPIN;HSPA1B;ACTN4;CEBPA;JAK2;CCL3;TRAF5;PID1;TNFSF18;CASP8;CCL17;CARD8;CCL13;FOS;TRPV1;PCK2;KRT18;MAP2K7;SELE;GCH1;CXCL16;YTHDC2;CD14;RPS6KB1
acetylcholine-gated monoatomic cation-selective channel activity	acetylcholine-gated monoatomic cation-selective channel activity;acetylcholine-gated channel complex	CHRNA1;CHRNB2;CHRNA5;CHRNB1;CHRNA7;CHRND;CHRNA3;CHRNB4
positive regulation of leukocyte mediated immunity	positive regulation of leukocyte mediated immunity;positive regulation of lymphocyte mediated immunity	HPX;F2RL1;KLRD1;IL18RAP;ARG1;CRTAM;TBX21;HLA-C;NCR3;LTA;CD177;STAP1;TGFB1;LAG3;TRAF6;HLA-E;SLAMF1;VAV1;SH2D1B;MICB;KLRK1;TNF;NOD2;IL23A;STAT6;TICAM2;TRAF2;CD1E;HLA-F;CD1C;ARID5A;KLRC2;SASH3;PTPRC;ITGAM;KMT5B;TNFSF13;TICAM1;STX7;C3;IL1B;STX4;SPI1;SLC22A13;MICA;KIR2DL4;LAMP1;TYROBP;RSAD2;SLAMF6;MALT1;IL18;IL12RB1;ULBP1;SH2D1A;KLRC4;KLRC1;CD226;ZBTB1;CD1D;MR1
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	PF4;IHH;HLX;VSIR;TNFSF9;PCK1;ADAM8;IL2RG;TGFB1;VNN1;TRAF6;RIPK1;CSF1;NOTCH2;SMARCD1;NFKBID;PIK3R6;BRD2;EVI2B;RHOH;NFKBIZ;DCSTAMP;LEF1;ADA;RARA;GAS6;BCL6;GLI2;TNF;ACIN1;ZAP70;IL15RA;RAG1;LGALS9;INPP5D;RUNX3;IL23A;SHB;PLA2G3;CD4;AGER;IL7;GLI3;SASH3;PTPRC;CBFB;SOCS1;FOXO3;ITPKB;CD101;IL34;ZBTB16;CD83;SART1;SPI1;ANXA1;SYK;TNFSF11;GPR68;TYROBP;RUNX1;MALT1;IL18;ZMIZ1;SMARCB1;IL12RB1;ACTB;SMARCD2;PPP2R3C;CD27;AXL;ZBTB1;CASP8;LILRB4;FOS;ARID2;IL4R;MMP14;ID2;BTK;SOX13;ZFP36L1;HLA-DRB1;FES;NEDD9;IL20;KAT5;HCLS1;IL2RA;CD74
sister chromatid segregation	sister chromatid segregation;mitotic sister chromatid segregation	NEK6;CHAMP1;CHMP1B;CHMP5;NUSAP1;NEK2;TPX2;CENPF;ANKRD53;BIRC5;BAZ1B;SPDL1;SMC2;ABRAXAS1;LCMT1;RAD21;TPR;KAT2B;APC;SMARCD3;PRC1;MAD2L1BP;TUBG1;BECN1;PBRM1;NCAPG;CHMP2B;RMI2;KIFC1;KIF22;CDC20;DYNC1LI1;ANAPC15;ABRAXAS2;TOP2A;NSL1;SMC3;TTK;POLDIP2;SMARCC1;KLHL22;RB1;SPC24;NSMCE2;CHMP6;BRD7;ARID1B;RIOK2;KNSTRN;LSM14A;DRG1;IK;HECW2;CENPE;CDC27;SMARCA5;UHRF1;SMARCA4;BUB1;CDC23;WAPL;CDK1;ESPL1;CDCA5;DLGAP5;AURKC;MAP10;ZWINT;KIF2A;KNL1;BCCIP;SMARCA2;SKA2;CHMP4B;ZW10;CLASP1;NUP62;KIF2C;ANAPC1;MAPRE1;BUB1B;CLASP2;TRIP13;NCAPH;CHMP3;MAD2L1;SMARCE1;CCNB1;KIF18B;SMC1A;ARID1A;KIF11;MAP9;CUL3;RMDN1;RACGAP1;MAP3K20;TOP2B;ZWILCH;RAN;KPNB1;RAB11A;CHMP4C
regulation of establishment of protein localization to telomere	regulation of establishment of protein localization to telomere;regulation of protein localization to chromosome, telomeric region;positive regulation of protein localization to chromosome, telomeric region;positive regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to chromosome	CCT3;TCP1;CCT2;CCT4;CCT7;CCT5;DKC1;CCT6A;TERF1;CCT8;GNL3;MACROH2A1
interleukin-2 production	interleukin-2 production;regulation of interleukin-2 production	TBX21;HOMER3;TRIM27;IL20RB;CARD11;IL1A;LAG3;TRAF6;NR1H4;GBP1;PRKD2;NOD2;HDAC7;SPTBN1;CD34;TRAF2;CD4;SASH3;PTPRC;CD83;IL1B;ANXA1;ABL1;ZFP36;TNFAIP3;CD3E;RUNX1;MALT1;IRF4
DNA-binding transcription repressor activity, RNA polymerase II-specific	DNA-binding transcription repressor activity, RNA polymerase II-specific;DNA-binding transcription repressor activity	HEYL;IRX2;HEY2;TBX21;JDP2;NKX6-1;PRDM5;IRX3;FOXS1;MXD3;MAFK;NFATC4;IRX1;HIC2;BACH2;ZNF202;AEBP1;KCNIP3;ZNF263;ZBTB17;NR1D1;CC2D1B;ZNF224;ZBTB49;TBX15;BHLHE41;E4F1;FOXP2;HES1;E2F7;NFE2L3;TFAP2A;HES5;ZNF692;IRF3;SKIL;POU6F1;FOXP1;PRDM2;MXD1;MAX;SKI;ZBTB25;LEF1;ZNF746;FOXP4;PAX6;BCL6;ZBTB37;NR2C1;IKZF5;SNAI1;RELA;ZNF217;HEY1;HINFP;ZBTB2;CC2D1A;FOXO1;GSC;HOXD9;ZBTB34;ZGPAT;FOXK1;DLX4;SAMD11;POU5F1;HIC1;ZNF205;CEBPB;BCL6B;FOXO3;HESX1;ZBED2;ERF;ZNF750;RARA;ZBTB16;BATF3;SPI1;HMX1;MNT;BHLHE40;ZNF175;TCF3;MZF1;ZBED6;ZBTB5
positive regulation of cell activation	positive regulation of cell activation;positive regulation of leukocyte activation;positive regulation of lymphocyte activation	EPO;FCRL3;IHH;HLX;VAV3;TBX21;TLR6;VSIR;TNFSF9;BCL2;TLR9;TNFRSF14;HSPH1;IRS2;RASAL3;CARD11;PCK1;ADAM8;IL1A;IL2RG;STAP1;TGFB1;VNN1;TRAF6;HLA-E;MMP8;SLAMF1;SMARCD1;LRRK2;TYK2;HES1;NFKBID;PIK3R6;VAV1;CCL5;CLEC4D;ZNF335;PYCARD;BRD2;RHOH;NFKBIZ;PLEK;CD70;LEF1;ADA;RARA;GAS6;BCL6;GLI2;CCDC88B;SELP;SPN;KLRK1;TNF;NOD2;ZAP70;IL15RA;RAG1;LGALS9;INPP5D;RUNX3;IL23A;ICOSLG;TLR4;SHB;STAT6;TICAM2;HAVCR1;CD4;PELI1;CAPN3;CCR7;LCK;AGER;IL7;FCHO1;BST1;GLI3;PEAR1;SASH3;PTPRC;GP1BA;SPHK2;MYD88;KMT5B;TAFA3;CBFB;TNFSF13;ICOS;SOCS1;GP9;CORO1A;FOXO3;TNFRSF4;TICAM1;RPS6KA1;ITPKB;DPP4;HLA-DPA1;ZBTB16;CSK;CD83;IL1B;SART1;SPI1;ANXA1;CD2;SYK;HLA-DMB;NCK1;TNFSF11;PTPN6;LILRA2;ABL2;PLA2G4A;DDR2;HLA-DQB2;TYROBP;LILRA5;ABL1;CD3E;RUNX1;MALT1;IL18;ZMIZ1;SMARCB1;IL12RB1;ACTB;SMARCD2;PPP2R3C;HLA-DPB1;TMIGD2;CEBPA;JAK2;CD27;CCL3;CD226;AXL;ZBTB1;CD1D;CD5;CD38;HLA-DMA;LILRB4;ARID2;IL4R;MMP14;BTK;FLNA;FCGR3A;PDCD1LG2
regulation of CD4-positive, alpha-beta T cell differentiation	regulation of CD4-positive, alpha-beta T cell differentiation;regulation of CD4-positive, alpha-beta T cell activation	HLX;TBX21;BATF;IL2RG;RC3H1;NFKBID;BRD2;NFKBIZ;RARA;BCL6;LGALS9;RUNX3;IL23A;SHB;SASH3;ZC3H12A;CBFB;SMAD7;SOCS1;CD83;ANXA1;JUNB;IL27;RUNX1;MALT1;IL18;IRF4;IL12RB1;VSIR;CARD11;AGER;CD3E
axonogenesis	axonogenesis;axon development	TCTN1;CHN1;USP33;TRAK1;SEMA6B;ENAH;RNF6;MYCBP2;GAP43;NRDC;FSTL4;TUBB3;CDH4;LMO4;EFNB1;SEMA3A;FLOT1;BMP7;CNTNAP1;DAG1;MACF1;PLEKHG4B;RYK;AMIGO1;PARD3;WNT5A;SLIT3;MT3;TNN;TIAM2;CDK5;FZD3;PLXNA4;LHX2;SLITRK1;BMPR2;EPHB1;ADNP;MAP2K1;APP;FGFR2;CHRNB2;VCL;EPHA8;B4GAT1;ERBB2;RTN4;CRPPA;TUBB2B;PITPNA;ULK2;KIAA0319;LGR6;APLP2;KIFBP;SEMA4B;NTN3;NTN1;TIAM1;VANGL2;SLITRK3;MEGF8;NELL2;CNTN1;SNAP25;APLP1;DCC;USP9X;EFNA5;XK;B4GALT5;RET;EPHA5;SPG11;SLC25A46;SEMA4D;PAK1;MYOT;ADCY1;FBXO45;SEMA7A;CHL1;MAP1B;PAFAH1B1;PAK2;CYFIP2;CDK5R2;TOP2B;NCAM1;KIF5A;EIF4G2;B4GALT6;LPAR3;DAB1;ITGB1;EFNB3;PTEN;CNTN5;NDN;EDNRA;BMPR1B;SEMA5A;GSK3B;RAB10;CTNNA2;SLC9A6;ANK3;RELN;NRCAM;ALCAM;UNC5A;ATP8A2;PHOX2B;ATOH1;NEFH;FGF13;DPYSL5;NEFL;DDR1;CNR1;CASP3;KREMEN1;CSPG5;TNFRSF21;DHFR;RTN4RL1;OLIG1;NMNAT2;NREP;RTCA
negative regulation of leukocyte mediated immunity	negative regulation of leukocyte mediated immunity;negative regulation of lymphocyte mediated immunity	C4BPA;KLRD1;ARG1;C4BPB;TBX21;IL20RB;TGFB1;BST2;HLA-E;SLAMF1;CR2;CD300A;BCL6;SPN;NOD2;LGALS9;HLA-F;ARRB2;PTPRC;SMAD7;CX3CR1;SPI1;MICA;IL13RA2;KIR2DL4;PTPN6;FOXF1;AHR;KLRC1;CD96;LILRB4;FCGR2B;JAK3;FOXJ1;HAVCR2;GFER;SVEP1
protein-containing complex remodeling	protein-containing complex remodeling;protein-lipid complex remodeling;plasma lipoprotein particle remodeling	APOA2;APOC3;APOC2;APOA1;PLA2G5;LCAT;APOC1;PCSK6;AGT;NR1H4;PLA2G3;APOB;APOM;APOA4;MPO;PCSK5;APOE;LIPC;PLA2G2A
protein insertion into ER membrane by stop-transfer membrane-anchor sequence	protein insertion into ER membrane by stop-transfer membrane-anchor sequence;EMC complex	EMC4;MMGT1;EMC7;EMC2;EMC10;WNK1;EMC3;EMC1
cellular response to monoamine stimulus	cellular response to monoamine stimulus;cellular response to catecholamine stimulus;response to monoamine;response to catecholamine;cellular response to dopamine	NR4A3;VPS35;PRKN;DRD1;RGS9;APLP1;GNB5;HDAC2;SLC1A1;NSG2;GNAO1;NSG1;GNAS;GSK3B;GNAL;HTR3A;CALY
positive regulation of cell killing	positive regulation of cell killing;positive regulation of leukocyte mediated cytotoxicity	F2RL1;KLRD1;IL18RAP;ARG1;CRTAM;HLA-C;NCR3;PRF1;STAP1;LAG3;HLA-E;VAV1;MICB;KLRK1;IL23A;CD1E;HLA-F;CD1C;KLRC2;PTPRC;ITGAM;STX7;SPI1;SLC22A13;MICA;LAMP1;SYK;TYROBP;SLAMF6;IL12RB1;ULBP1;SH2D1A;KLRC4;KLRC1;CD226;MAPK8;CD1D;MR1
regulation of amine transport	regulation of amine transport;amine transport	SLC6A1;CNR1;KCNB1;SYT15;HRH3;PRKN;SLC38A1;CHRNB2;DRD1;SYT3;SYT13;SDHD;FFAR3;SYT10;SLC43A2;ARL6IP5;SYT9;ADORA1;ITGB1;RAB3GAP1;GRM2;P2RY1;KCNA2;SYT7;TRH;CHRNA3;SLC18A3;SYT1;RAB3B;SLC18A2
myeloid cell apoptotic process	myeloid cell apoptotic process;regulation of myeloid cell apoptotic process	APOH;EPO;CXCR2;CDKN2A;BCL2;IRF7;PIK3CD;CCL5;IRF3;PLEKHO2;HCAR2;GAS6;NOD2;SELENOS
positive regulation of cell cycle process	positive regulation of cell cycle process;positive regulation of cell cycle	FAM83D;WIZ;POLDIP2;PLCG2;PLCB1;UBE2B;UBE2E2;TBX20;ROCK2;RB1;SLF2;DTL;PKP4;NSMCE2;KCNA5;MEIOSIN;ATRX;WNT5A;TFDP1;FEN1;BUB1;CDC23;EIF4G1;CDK1;ESPL1;CENPV;CDCA5;DLGAP5;APP;AURKC;RAD51C;PBX1;SLF1;MAP10;CPSF3;RRM2;KNL1;MTA3;PLRG1;NUP62;ANKRD17;RRM1;NCAPH;CHMP3;E2F8;MAD2L1;IGF2;NPM1;CUL4A;CDC25C;CCNB1;EREG;CCNE2;OOEP;PLK4;CUL3;RACGAP1;UBXN2B;CDC25A;MAP3K20;RAD51AP1;RDX;WNK1;AURKA;ECT2;CDC42;LSM11;EGF;RHNO1;RAB11A;PRKCE;GPSM2;CCNE1;PHOX2B;NPM2;PROX1;USP22;C6orf89;CITED2;FGFR2;PRKCA;EIF4E;IL10;PAFAH1B1;MAPRE3;DYNLT3;SLC6A4
negative regulation of potassium ion transmembrane transport	negative regulation of potassium ion transmembrane transport;negative regulation of potassium ion transmembrane transporter activity	CAV3;KCNAB1;CAV1;NEDD4L;CAB39;SUMO1;STK39;KCNE5;ANK3
protein phosphatase regulator activity	protein phosphatase regulator activity;phosphatase regulator activity	ARPP19;LMTK2;URI1;PABIR1;PPP2R5D;PHACTR2;SHOC2;SET;PPP1R8;PPP4R4;PPP2R3A;CALM2;CALM1;GNA12;PPP2R5E;PHACTR1;PPP2R5A;PPP1R1A;PPP2R5C;MGAT5;RCAN2;PPP1R2;PPP3R1;RCAN3;CALM3;PPP2R2C;GTF2F1;PPP1R12B;TESC;PPP1R12A
positive regulation of T cell differentiation	positive regulation of T cell differentiation;positive regulation of lymphocyte differentiation	IHH;HLX;VSIR;TNFSF9;PCK1;ADAM8;IL2RG;VNN1;SMARCD1;NFKBID;PIK3R6;BRD2;RHOH;NFKBIZ;LEF1;ADA;RARA;BCL6;GLI2;ZAP70;RAG1;LGALS9;RUNX3;IL23A;SHB;IL7;GLI3;SASH3;PTPRC;CBFB;SOCS1;FOXO3;ITPKB;ZBTB16;CD83;SART1;ANXA1;SYK;RUNX1;MALT1;IL18;ZMIZ1;SMARCB1;IL12RB1;ACTB;SMARCD2;CD27;ZBTB1;LILRB4;ARID2;IL4R;GAS6;IL15RA;INPP5D;SPI1;PPP2R3C;AXL;MMP14;BTK
positive regulation of cell cycle G2/M phase transition	positive regulation of cell cycle G2/M phase transition;positive regulation of G2/M transition of mitotic cell cycle	CDK1;APP;RAD51C;PBX1;MTA3;RRM1;NPM1;CDC25C;CCNB1;CDC25A;RAB11A;PHOX2B
negative regulation of cytokine-mediated signaling pathway	negative regulation of cytokine-mediated signaling pathway;negative regulation of response to cytokine stimulus	F2RL1;PADI2;ARG1;APOA1;CARD16;ECM1;DCST1;STAP1;OAS1;CCL5;NR1H4;GPS2;ISG15;STAT2;GAS6;PXDN;PIAS4;BIRC7;TANK;PARP14;CACTIN;METTL3;NAIP;PTPRC;SLIT2;OAS3;IRAK3
nucleoid	nucleoid;mitochondrial nucleoid	HSPA9;FASTKD5;MTERF1;SOD2;VDAC2;HADHA;POLDIP2;ELAC2;MTERF2;LRRC59;TRMT10C;HADHB;ATP5F1B;CLPX;VDAC1;DBT;FASTKD2;LRPPRC;TEFM;TFB2M;TFAM;GRSF1;TFB1M;PRORP;SSBP1
condensed chromosome, centromeric region	condensed chromosome, centromeric region;kinetochore	CHAMP1;CHMP1B;CHMP5;SEPTIN7;CENPS;NEK2;CENPF;BIRC5;SPDL1;TRAPPC12;TPR;KAT2B;APC;SUMO3;TP53BP1;PBRM1;CENPM;NCAPG;CHMP2B;KIF22;CDC20;DYNC1LI1;RANGAP1;DCTN6;NSL1;NUP98;CENPQ;TTK;SMARCC1;FBXO28;SPC24;CHMP6;CENPL;PHF6;BRD7;KNSTRN;DCTN5;ATRX;CENPE;SYCP2L;SMARCA4;NUP107;DCTN4;BUB1;CENPV;NUP133;SGO2;AURKC;SGO1;XPO1;ZWINT;KNL1;CBX3;CENPU;NUP37;SKA2;CHMP4B;ZW10;CBX5;NUP43;CLASP1;DYNC1I1;KIF2C;BUB1B;CLASP2;SEPTIN2;CKAP5;CHMP3;MAD2L1;SMARCE1;CCNB1;FBXW11;SMC1A;PAFAH1B1;AURKA;CENPH;ZWILCH;DYNLT3;PPP1R12A;PPP1CC;CHMP4C
positive regulation of response to biotic stimulus	positive regulation of response to biotic stimulus;positive regulation of innate immune response	HPX;HRG;TLR10;F2RL1;KLRD1;IL18RAP;ARG1;PYHIN1;BMP6;FFAR2;FCRL3;TNIP3;CRTAM;TLR6;PLA2G5;RNF185;TLR9;IRF7;NFKBIL1;NCR3;LRCH4;IRF1;NLRP1;ADAM8;NR1D1;LAG3;TRAF3IP3;MNDA;OASL;TRAF6;GPR108;HLA-E;TRIM5;GBP2;TASL;HCFC2;RNF135;OAS1;AIM2;VAV1;NOP53;CCL5;S100A8;SLC15A3;SH2D1B;PYCARD;NR1H4;IRF3;IRAK2;GPS2;NFKBIZ;RPS19;IKBKB;GBP5;KLK3;S100A9;GSDME;CASP1;CD300A;KLRK1;TNF;PARP9;NOD2;CD300LF;USP50;UNC93B1;PGC;RELA;MEFV;NOD1;TLR4;TLR5;TICAM2;TRIM62;TLR1;ZBP1;IRAK4;PELI1;DHX58;ZDHHC18;HSPA1A;RFTN1;CACTIN;CLEC4E;FCN1;CYBA;HLA-F;TRIM25;KLRC2;ARRB2;HSP90AA1;COLEC11;TRIM11;NFKBIA;FBXL2;NAIP;OAS3;CGAS;NAGLU;IRAK3;BIRC3;MYD88;POLR3D;SLC15A4;HCK;ZNFX1;TRIM3;DAB2IP;TICAM1;NLRC5;LTF;LY96;LRRC19;FCN2;CD14;SPI1;SLC22A13;KIR2DL4;LAMP1;SYK;TLR7;LILRA2;PTPRS;TYROBP;RBM47;RSAD2;TNFAIP3;SLAMF6;IRF4;SMPDL3B;CD180;HSPA1B;ATAT1;NLRC3;FPR2;SH2D1A;RIOK3;KLRC4;CTSS;KLRC1;CD226;TREML4;MAPK8;CD1D;IFI16;MR1;CARD8;TLR2;TRIM41
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process;nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process	TECR;HACD2;ACSS2;PDK3;HACD1;HSD17B12;DLAT;ACAT1;PPT2;PDHX;ACSL6;ACACA;DLD;PDHA1;MPC2;ACSS1;ELOVL5;ACSL3;PDHB;PPCS;ACSL4;PAPSS1;PANK4;PANK1;DCAKD
rRNA processing	rRNA processing;rRNA metabolic process	RPS24;NOL11;BOP1;TRMT2B;YTHDF2;LYAR;IMP4;DHX37;UTP11;UTP3;MPHOSPH6;EXOSC6;NOL7;RPL7;DDX18;SDE2;RBM34;PIN4;PDCD11;METTL15P1;XRN2;NIFK;RRP1B;RSL1D1;POP7;HEATR1;MRM3;WDR12;PIH1D2;RIOK2;WBP11;MRTO4;EMG1;RRP7A;NOL10;POP4;UTP4;METTL15;NHP2;BMS1;DIMT1;TSR2;DDX52;TSR1;DROSHA;RRP15;FDXACB1;BUD23;GAR1;DKC1;NOLC1;SHQ1;RPP40;DCAF13;EXOSC3;KRR1;CHD7;DDX21;C1D;NOP10;UTP20;SNU13;DDX10;RPF1;TFB2M;TFB1M;PRKDC;WDR3;NOP9;RPL7L1;EBNA1BP2;RPP30;PA2G4;TRMT61B;MTREX;FCF1;GTF2H5;METTL5;SPIN1;POLR1G;POLR1E;POLR1F;POLR1B;MACROH2A2;SMARCA4;ERN2;GTF3C6;POLR1D;GTF3A;DIS3L;TAF1B;NCL;GTF3C4
mitochondrial respirasome	mitochondrial respirasome;respiratory chain complex	NDUFB8;NDUFA13;NDUFV1;COX4I1;NDUFA9;FOXRED1;NDUFS1;NDUFB4;NDUFB1;COX5A;NDUFA1;NDUFC1;NDUFA8;COX8A;NNT;NDUFA12;COX6B1;NDUFS5;COX7A2L;NDUFAB1;NDUFV2;UQCRB;UQCRFS1;UQCRH;NDUFA6;COX7C;RAB5IF;NDUFB3;UQCRHL;UQCRC2;COX6C;COX7B;NDUFA4;NDUFA5;NDUFB2;NDUFB6;NDUFAF1;DMAC1;SDHD;NDUFB5;NDUFS2;SDHC;COX15;WDR93;NDUFC2;STMP1;COA6
regulation of cysteine-type endopeptidase activity	regulation of cysteine-type endopeptidase activity;regulation of cysteine-type endopeptidase activity involved in apoptotic process	FABP1;F2R;GSN;MMP9;ATP2A3;CST7;BBC3;CST3;CARD16;CASP10;FNIP1;NLRP1;TBC1D10A;BAX;DAP;UACA;TNFSF10;PMAIP1;AIM2;S100A8;PYCARD;FAS;CST2;IFI6;RPS27L;S100A9;CASP1;ACER2;GAS6;TNF;PIDD1;ST20;MAP3K5;USP50;APAF1;LGALS9;MEFV;NOD1;PSMB9;SFN;BLID;FASLG;VEGFA;BOK;LCK;NODAL;GPX1;DPEP1;EIF2AK3;NAIP;SIRT1;BIRC3;COL4A3;PIH1D1;CASP9;CTSD;NGFR;ACVR1C
vesicle localization	vesicle localization;establishment of vesicle localization	PINK1;SEC16B;TMED2;SNAP91;KIF13A;HAP1;TMED10;DTNBP1;EXOC7;AP3S1;TRAK1;EXOC2;SNAPIN;TFG;SYNJ1;PDCD6IP;EXOC6B;TRAPPC3;EXOC5;EXOC8;BLOC1S6;KIFAP3;FNBP1L;USO1;CDK5;KIF1A;SDCBP;AP3D1;PRKN;VPS33A;TRAPPC13;RAB1A;F8A1;SYN1;STAM;PRKCZ;CLASP1;TRAPPC6A;DYNC1I1;AP3S2;PCDH17;BSN;CLASP2;SNAP25;KLHL12;AP3M1;CADPS2;AP3B1;SPG11;FBXW11;C17orf75;LIN7A;SAR1B;PPP6C;TRAPPC6B;CUL3;MYO5B;PAFAH1B1;MYO5C;SYNDIG1;TRAPPC8;SNAP29;COPS5;KIF5A;PCLO;TMEM230;TRAPPC1;BBS5;RAB11A;PTEN;ATP9A;RAB27A
developmental cell growth	developmental cell growth;neuron projection extension	MACF1;RYK;WNT5A;SLIT3;MT3;TNN;CDK5;SORBS2;CAV3;PLXNA4;LHX2;BMPR2;PLAA;GATA4;ADNP;PRKN;WASF1;APP;PDLIM5;VCL;DCAF13;RTN4;SYT3;PRKCZ;ULK2;KIAA0319;SEMA4B;SH3GL2;NEDD4L;EIF2AK4;NTN1;TIAM1;PAK6;TOMM70;MEGF8;IMPACT;DCC;POSTN;USP9X;EFNA5;SPG11;SEMA4D;SEMA7A;MAP1B;LLPH;PAFAH1B1;MAP2K4;CYFIP2;AURKA;CPNE6;EIF4G2;LPAR3;ITGB1;NDN;EDNRA;SEMA5A;GSK3B;SLC9A6;NRCAM;ALCAM;FGF13;SYT1
response to chemokine	response to chemokine;cellular response to chemokine	CXCR1;CXCR2;PADI2;CMKLR1;CXCL10;PF4;ACKR2;RIPOR2;CCR3;CCL8;CCL24;PPBP;CXCR4;CXCL1;ACKR3;LOX;CCL5;CXCL13;CXCL9;PF4V1;XCL2;CCR7;GPR35;CXCL3;THPO;CCL4;SLIT2;ZC3H12A;CCL20;CCR6;CXCR3
type II interferon production	type II interferon production;regulation of type II interferon production	F2RL1;DDIT3;CRTAM;VSIR;TLR9;LTA;TRIM27;IL20RB;SLAMF1;TYK2;PYCARD;NR1H4;PGLYRP1;ISG15;RARA;GAS6;KLRK1;TNF;NOD2;LGALS9;IL23A;TLR4;CCR7;CD244;ARID5A;SASH3;ZC3H12A;RIPK3;HRAS;HLA-DPA1;IL1B;CD14;CD2;TLR7;IL27;ABL1;CD3E;SLAMF6;IL18;IL12RB1;IL27RA;HLA-DPB1;BCL3;JAK2;CD226;BTN3A2;AXL;CD96
