representative	grouped_terms	genes
endoderm formation	endoderm formation;endodermal cell differentiation	SMAD2;HNF1B;COL5A1;HSBP1;HMGA2;SETD2;LAMB3;CTNNB1;PAF1;BRD3;ITGA5;MMP14;MAP2K1;GATA6;MESP1;COL4A2;DUSP5;DUSP4;COL11A1;LEO1;MACROH2A1;MYH9;POU5F1;ITGAV;INHBA;LAMA3;CDC73;COL8A1
positive regulation of protein localization to plasma membrane	positive regulation of protein localization to plasma membrane;positive regulation of protein localization to cell periphery	ITGB1;TREM2;ITGA3;EPHB2;ZDHHC5;KIF5B;PRNP;EGFR;ACSL3;EZR;STX3;SPTBN1;CLN3;RAB11FIP2;ZDHHC2;SORBS1;EPHA2;STAC2;PRKCI;ARF6;PLS1;VIL1;ATP2C1;SQSTM1;EPB41;VPS35
cellular respiration	cellular respiration;aerobic respiration	COA6;BNIP3;SHMT2;VCP;CYC1;ATPSCKMT;NDUFA6;GPD2;MYBBP1A;LYRM7;COX7A2;AFG1L;SDHA;SDHB;DLD;NR4A3;NDUFB4;OGDH;TEFM;SCO2;ARL2;NDUFAB1;ATP5F1A;UQCRH;COX7B;UQCC2;SUCLA2;COX15;CCNB1;CS;NDUFAF1;NDUFS1;ATP5PB;IREB2;CYCS;CHCHD2;IDE;SLC25A33;SOD2;MDH2;UQCRFS1;SLC25A12;NDUFA7;UQCRFS1P1;UQCRC2;PIK3CA;STOML2;DLST;CHCHD4;COQ9;IDH3A;PANK2;COX5A;NDUFS2;ISCU;CDK1;MFN2;CISD1;PPARGC1A;TRAP1;NDUFA12;SLC25A51;NDUFA9;MACROH2A1;FLCN;GHITM;NDUFA8;CHCHD10;PDHA1;ATP5F1B;AIFM2;DLAT;ADSL;MSH2;MDH1;TRPV4;COX6B2;PNPT1;ACO2;OPN3;COX10
early endosome to late endosome transport	early endosome to late endosome transport;vesicle-mediated transport between endosomal compartments	MAP2K1;BECN1;HOOK1;VPS11;RAB21;KIF16B;HOOK3;EZR;RAB7A;MAPK1;DNAJC13;DAB2;MSN;MTMR2;EEA1;LMTK2;RDX;PXK;SNX3;RAB11A
regulation of cell cycle G1/S phase transition	regulation of cell cycle G1/S phase transition;regulation of G1/S transition of mitotic cell cycle	BCL7A;KIF14;TMEM14B;CUL4A;GPNMB;RPS27L;ACTL6A;PLK3;ADAM17;FBXW7;DLG1;DDRGK1;CCNE2;RPL26;EIF4G1;INO80;KLF11;RPTOR;ARID2;RFWD3;DPF3;CRNN;ACVR1;PAF1;RPA2;SMARCC1;ATP2B4;AMBRA1;PLK2;SDE2;STIL;PBRM1;CCNH;GIGYF2;APPL1;E2F7;SMARCB1;CCND1;RGCC;STXBP4;RRM1;CDK7;TM4SF5;ACTB;UBE2E2;EGFR;PSME3;ECD;SASS6;CDC6;KMT2E;CUL4B;CCNE1;ATM;TP53;MDM2;RB1;PPP2CA;BRD7;METTL13;RRM2;CDKN2B;INHBA;CPSF3;PRKDC;RDX;SMARCA4;ANKRD17;WEE1;CDC73;CDKN2A;DDX3X
regulation of mitochondrial gene expression	regulation of mitochondrial gene expression;regulation of mitochondrial translation	MPV17L2;METTL8;TACO1;SHMT2;MALSU1;UQCC2;TRUB2;ALKBH1;FASTKD3;TSFM;TRMT10C;CHCHD10;C1QBP;FASTKD2;RPUSD3;MTRES1;LRPPRC
negative regulation of protein modification by small protein conjugation or removal	negative regulation of protein modification by small protein conjugation or removal;negative regulation of post-translational protein modification;negative regulation of protein ubiquitination	UFL1;ABL1;CTNNB1;ARRB1;SPOPL;CDK5;HSPA1A;USP4;GTPBP4;BAG5;OGT;HSPA1B;GNL3L;PINX1;TRIM21;MAD2L1;LIMK1;SOX4;PRMT3;DNAJA1;SPRY2;CRY1;BAG2;DTX3L;PLAA;BEX2;WNK1;HMG20A;SQSTM1;ISG15;FLCN
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	MRPS27;MRPS12;MRPS7;MRPS10;MRPS11;MRPS2;MRPS33;MRPS25;MRPL42;MRPS5;MRPS18B;MRPS18C;MRPS31;MRPS18A;DAP3;MRPS16;MRPS23;MRPS22;MRPS35;PTCD3;MRPS9
viral release from host cell	viral release from host cell;exit from host cell	IST1;TSG101;CHMP3;PPIA;CAV2;CHMP1B;CHMP4A;CHMP2B;CHMP2A;TRIM62;CHMP5;ARL8B;TRIM31;RAB7A;TRIM25;CHMP4B;VAPA;PPID
cell-substrate junction organization	cell-substrate junction organization;cell-substrate junction assembly	TRIP6;CDH11;NRP1;FMN1;ARHGEF7;SLK;ABL1;ITGB3;ACVRL1;ACTG1;DUSP3;WDPCP;VEGFA;ITGA5;MMP14;ITGB1BP1;PIP5K1A;S100A10;LAMTOR2;SDC4;EFNA5;BCR;MAP4K4;PTK2;ITGA6;CLASP2;LIMCH1;TLN1;CORO1C;RAB8B;DST;PHLDB2;SORBS1;ROCK1;LAMA3;LAMC1;ARF6;ROCK2;MAPRE2;PEAK1;ITGA2;GREM1
biological process involved in interaction with symbiont	biological process involved in interaction with symbiont;modulation by host of symbiont process	PRKN;RAB29;PPIB;SMARCB1;PAIP1;ELANE;CAMP;STOM;CHD1;PI4KA;LTF;CCNK;YTHDC2;VAPA;SNW1;EEA1;RAB9A;IGF2R;CXCL6;LEF1;SAP30;SMARCA4;ROCK2;LRRC19;APOL1;HSPD1;PTX3;IFI27
negative regulation of cysteine-type endopeptidase activity	negative regulation of cysteine-type endopeptidase activity;negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	RAF1;CSNK2A1;LTF;CD44;RNF34;RPS6KA3;SH3RF1;FNIP1;CAST;PAK2;USP47;DPEP1;DDX3X;IFI6;LAMP3
regulation of mitotic sister chromatid segregation	regulation of mitotic sister chromatid segregation;negative regulation of sister chromatid segregation;negative regulation of mitotic sister chromatid segregation;negative regulation of mitotic metaphase/anaphase transition;negative regulation of mitotic sister chromatid separation	NDC80;ZNF207;CDCA8;DYNC1LI1;KAT5;INCENP;SPDL1;CDC20;SPC24;BECN1;CCNB1;BUB1B;MAD2L1BP;TPR;TTK;ZWINT;BUB3;MAD2L1;CDK1;IK;ATM;CDK5RAP2;TRIP13;ZW10;LCMT1;HNRNPU
regulation of TOR signaling	regulation of TOR signaling;TOR signaling	DEPTOR;DYRK3;SH3BP4;TMEM127;RRAGC;DEPDC5;KICS2;SEH1L;UBR1;SEC13;RPTOR;TBK1;GPR137B;USP7;USP4;TREM2;UBE2N;PRKAA2;OGT;CSNK1A1;LAMTOR2;YWHAZ;ROS1;PIK3CA;UBE2D1;SLC38A9;RNF152;ATM;RRAGA;UBR2;PRKACB;FLCN;FNIP1;RHEB;SIK3;YWHAG;CUL3;UBE3A;LARS1;TTI1;C9orf72;STAMBPL1;RRAGD;NPC1;USP9X;GPAT3;LIPA;MTOR;EIF4EBP1;MEAK7;TIPRL;SYAP1;LARP1
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribose phosphate biosynthetic process	DMAC2L;NDUFB3;NDUFS3;PDK4;PID1;LIPA;ACSS1;VCP;ATPSCKMT;NDUFA6;ADCY8;ELOVL7;ACSF3;ADCY7;SDHA;PDK1;PAICS;MLYCD;SDHB;DLD;NDUFB4;PDK3;TREM2;NDUFAB1;AK2;ATP5MC3;PARP1;ATP5F1A;ADCY9;NME2;ADCY4;SLC27A2;NDUFS1;ATP5PB;PAPSS1;ENO1;PPAT;NDUFA7;STOML2;NPPB;ADA;ELOVL3;ATP5MC1;PANK2;ACSL3;NDUFS2;ACSL1;ATP6V0C;PPARGC1A;NDUFA12;ADSS2;PDHX;ATP6V1A;NME1;NDUFA9;PPT1;FLCN;NME7;NDUFA8;GART;PDHA1;ATP5F1B;ALDOA;ATIC;GMPS;DLAT;ADSL;NPPC;NME6;PFAS;NPR2;ACSL4;PRPS1;CAD;DCK;PRPS2;UPRT
vacuolar proton-transporting V-type ATPase, V1 domain	vacuolar proton-transporting V-type ATPase, V1 domain;proton-transporting V-type ATPase, V1 domain	ATP6V1B2;ATP6V1G1;ATP6V1C2;ATP6V1D;ATP6V1A;ATP6V1F;ATP6V1H;ATP6V1E1
nucleotide biosynthetic process	nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	PID1;LIPA;TK2;ACSS1;AK6;VCP;ATPSCKMT;NDUFA6;ADCY8;PRPS1;ELOVL7;IDO1;CAD;ACSF3;DCK;ADCY7;SDHA;PDK1;PAICS;NUDT12;MLYCD;PRPS2;SDHB;DLD;NDUFB4;PDK3;TREM2;NDUFAB1;AK2;SLC52A3;ATP5MC3;PARP1;ATP5F1A;NAMPT;ADCY9;NME2;ADCY4;SLC27A2;NDUFS1;ATP5PB;PAPSS1;ENO1;PPAT;KYNU;NDUFA7;TYMS;RRM1;STOML2;NPPB;ADA;ELOVL3;ATP5MC1;PANK2;ACSL3;NDUFS2;ACSL1;PARP9;ATP6V0C;PPARGC1A;NDUFA12;ADSS2;PDHX;ATP6V1A;NME1;NDUFA9;KARS1;PPT1;FLCN;GARS1;FLAD1;NME7;NDUFA8;RRM2;GART;NMNAT3;PDHA1;ATP5F1B;ALDOA;ATIC;GMPS;DLAT;ADSL;NPPC;NME6;PFAS;UPRT;NMNAT1;NPR2;ACSL4;CMPK2
MAP kinase tyrosine/serine/threonine phosphatase activity	MAP kinase tyrosine/serine/threonine phosphatase activity;MAP kinase phosphatase activity	DUSP18;DUSP14;DUSP5;DUSP4;DUSP6;DUSP8;DUSP16;DUSP3
epithelium migration	epithelium migration;epithelial cell migration	HMOX1;FOXC2;DAB2IP;CYP1B1;P2RX4;JCAD;CXCL13;GPI;S100A2;PTP4A3;ADAM17;EGF;EFNA1;FGFR1;FBXW7;CORO1B;NRP1;MET;PROX1;PRKD2;HDAC7;ABL1;ITGB3;ANLN;ACVRL1;MTOR;FERMT1;WDPCP;HSPB1;VEGFA;ATP2B4;GRN;PLK2;MACIR;TACR1;ITGB1;EPB41L4B;DPP4;ADAMTS9;ROBO1;ATP5F1A;ITGB1BP1;ITGA3;TACSTD2;KANK1;CALR;MCC;RGCC;SP100;MAP4K4;PIK3CA;PPARD;SASH1;LTB4R2;HBEGF;ADIPOR1;PTPN11;FOXP1;PIK3C2A;PTK2;PIK3CB;ADAM9;BCAR1;TGFBR2;EPHB4;PRKX;CLASP2;CLN3;MIA3;MAP2K3;CEACAM1;CAPN7;CD40;CORO1C;GFUS;PDCD10;RHOB;RAB11A;MYH9;NF1;ROCK1;EPHA2;ATP5F1B;DOCK1;ARHGAP5;ARF6;ROCK2;STC1;S100P;MAPRE2;FGF7;PFN2;VIL1;FAP;DNAJA4;ITGA2;ENPP2;GREM1
response to peptide	response to peptide;response to peptide hormone	EIF2B4;FOXC2;GJB2;C2CD5;SORT1;NDEL1;CASP4;ENPP1;CYP1B1;MYO1C;FOSL2;MSTN;INSIG2;PDK4;FER;GOT1;EGR1;PRKAR1A;PID1;GAL;JAK3;BACE1;IGFBP1;PTPN1;CYC1;CYBB;ADCY8;CAD;NOD1;GH1;KLF11;NAGK;MAP3K7;ITGB3;MAPK14;SLC39A14;CYFIP1;STAT2;RHOQ;MTOR;USO1;EIF2B5;SMARCC1;MEAK7;MAP1B;HADHA;NR4A3;LEPROT;CDK5;SLC2A1;RAP1GDS1;CTSD;SOS2;COL1A1;TREM2;DNAI1;LYN;INAVA;ZDHHC7;PARP1;APPL1;NME2;KAT7;TRIM16;RAB31;NFKB1;EPHB2;CCNA2;OGT;EIF6;SHOC2;KANK1;CYP11A1;PPP3CA;IDE;SLC25A33;NCL;SNX6;STXBP4;PIK3CA;PIP4K2C;DENND4C;OSBPL8;ZNF106;RAF1;PRNP;CHMP5;ABCC1;OXTR;LRP5;ADIPOR1;APP;PTPN11;PIK3C2A;RETN;PTK2;ERBIN;BCAR1;JAK1;FOXO3;SOS1;NCOA1;CDC6;TNFRSF11A;VWA2;TP53;RAB8A;MDM2;PHIP;NUDC;FOXO1;MAPK1;PSEN1;CEACAM1;RB1;CD40;SLC27A4;CRHR1;ARHGEF2;PKM;SORBS1;ATP2B1;LEPROTL1;ADM;CRY1;TRIB3;YWHAG;STXBP3;ROCK1;VPS13C;MYO5A;SYAP1;HDAC2;EIF2B2;INHBA;PRKCI;EIF2B1;AHCYL1;SLC22A12;IGF2;PRKDC;UPRT;TCF12;TRPV4;RIPK2;NPR2;ROCK2;PNPT1;LTA4H;NR5A1;MMP3;GDF15;STC2;FAT1;LONP1;EPRS1;RAB10;KL;CHRNA7
outer mitochondrial membrane organization	outer mitochondrial membrane organization;protein insertion into mitochondrial outer membrane	TOMM20;SAMM50;MTCH1;PDCD5;TOMM22;TOMM5;MTX1;TOMM40;MTX2;TOMM70;HSPA4;HSP90AA1
